cry_volume,cry_frequency,motion_intensity,restlessness,heart_rate,heart_rate_trend,hr_variability,label
0.33556219241739144,0.40197579327276384,0.5816286549193762,0.9132829984328105,140,1,0.3055406930382157,2
0.7614489292246086,0.8350529365063933,0.5936807799392257,0.7409546854508019,178,15,0.890723434295926,3
0.32506690417564327,0.33924565285795605,0.44479504258591673,0.2722630150708132,134,4,0.375896649829191,4
0.9340762516680472,0.7455353518679836,0.7866193175382481,0.5482209377797481,143,11,0.4600659456570889,0
0.16923132694964266,0.1792076034717771,0.06498487274944825,0.175043700270671,114,-5,0.24236812200255736,1
0.5521629692561025,0.3032046354001658,0.45879353271721207,0.930460305238664,122,1,0.3651942939670692,2
0.7210468098902205,0.6262384271422533,0.6290504418291376,0.644638669946636,179,29,0.6924476417623969,3
0.4078938811685452,0.4085274830616733,0.4173297157179972,0.22508008381711708,133,2,0.3978742378451664,4
0.9438332642461968,0.7095796238592322,0.7405169169494319,0.5543728128252748,144,9,0.4837370409555569,0
0.070591721653949,0.22710651877917593,0.1593156819178118,0.07615884884998375,97,-11,0.24721889585299797,1
0.41023849739735097,0.5635055630344705,0.5815395425529318,0.7780857882111122,122,6,0.44006139292487667,2
0.6482556875395689,0.7958378904065411,0.6613634344374326,0.70865319773766,176,18,0.602924118651697,3
0.4227263289709091,0.3599963931935673,0.34566159156724785,0.21720594612348249,124,5,0.2905310327186028,4
0.8990598558889877,0.9617445820073967,0.8503900586160884,0.47796738156411156,159,12,0.40553484328237754,0
0.1345948970201421,0.24633223327370884,0.0722424497255204,0.08992088021866154,111,-11,0.17637670877502587,1
0.5229000823579157,0.5511149055651787,0.4365937463270336,0.9822330774488315,141,3,0.33449801084556835,2
0.8249778799727875,0.8236770634263746,0.667416159098967,0.6588671927268469,168,17,0.7400761799502349,3
0.43323726063657464,0.36050426056786045,0.39076749291534457,0.27893187751353254,124,3,0.39990942761025805,4
0.804273784345951,0.9000218524613783,0.790821755211277,0.3388056791733569,148,12,0.4500102456385286,0
0.05442851628244133,0.24203242753311266,0.07568248234376908,0.07541589662056872,95,-6,0.23330955665444525,1
0.48600573332026964,0.3394696613141902,0.5946315916938566,0.9925250501480904,141,6,0.32704904050133016,2
0.8754515307717345,0.6253584507130762,0.6364416363493799,0.7718410753730374,175,28,0.7017264088745242,3
0.3464723725488502,0.2808030131796494,0.4949085669725126,0.3011521559195658,133,-2,0.37169387355809846,4
0.9283058947067517,0.7401215766036122,0.7248598229030614,0.474379564748759,150,10,0.3140584068205368,0
0.1919642050176465,0.14317755632160895,0.16723412039116498,0.112987050550376,98,-13,0.23409670443860092,1
0.5618655684654855,0.4708232507812447,0.4345233907529681,0.8550192276970423,138,0,0.31767775441230334,2
0.8910751600359965,0.7809153128263389,0.68778779656295,0.7885514045184967,175,15,0.7439701031489211,3
0.4142069042887659,0.43766728387218196,0.4326827281241915,0.2635184120434281,125,-1,0.25297310863581285,4
0.756152585952845,0.7459776798383104,0.8389546976113786,0.5151670904095784,158,7,0.49583526772379055,0
0.13018833062031626,0.1833976913627211,0.13683028019932944,0.16219415147998312,98,-7,0.18011301136874175,1
0.388646462999678,0.3471455832904206,0.5510918616096869,0.8847938547347763,144,7,0.4436080671524111,2
0.6675668743580513,0.822602249535536,0.6908089286106316,0.6563961136643328,174,27,0.7915362787743929,3
0.347810307017269,0.3014035701360889,0.39162291430902113,0.34238545580863766,126,5,0.29987281918196634,4
0.8115244254242956,0.8980959555042537,0.7854938398740423,0.5598899858848285,156,5,0.49609147985951507,0
0.19459517361774137,0.14071724184691764,0.08228063354159101,0.12471646513468014,100,-5,0.1565995244327964,1
0.33355639593199404,0.3528507212205414,0.42170529178097377,0.9179561563153975,129,8,0.3974197913469111,2
0.8036726151701478,0.7406161368016297,0.607768291452196,0.7122142994037262,180,20,0.7001380817821607,3
0.30237896589673774,0.3589575032804379,0.3707535530208004,0.37921061600383693,122,2,0.2863125650838481,4
0.941262770146185,0.9553438932423454,0.9160215424316672,0.5694428219401294,147,8,0.3989028810419485,0
0.155003082735072,0.12177360528734665,0.11337411900423877,0.1728103773637281,110,-7,0.17963634197437783,1
0.3633364988343618,0.39431032341087424,0.5801266926674776,0.9132651249026478,142,6,0.30685945200685816,2
0.8724164196111115,0.8679718532432011,0.6460303447796292,0.6733719206564505,165,24,0.756370737611059,3
0.4434003665430917,0.3141326575396622,0.4211419050265265,0.2827674870094811,128,-2,0.38464459471834556,4
0.8668808534862036,0.9252043513312422,0.7942400639560077,0.4874764788306017,156,5,0.49164421697652083,0
0.05046329078792581,0.11976464118012005,0.13400716766430681,0.1920325175942002,106,-12,0.10464030842721572,1
0.5026407892266526,0.5634384133291899,0.5035537725839758,0.8686300200316679,120,8,0.4473280440236183,2
0.738651130048668,0.6781286706146183,0.6031861609689141,0.674866471579128,174,21,0.6579277214794141,3
0.30710797246735494,0.29140345702103887,0.3661422552869352,0.3343578413362006,132,3,0.3772200158731127,4
0.8810470092486169,0.8261401244574793,0.8089479305907864,0.49210914901392944,148,5,0.3318901053104962,0
0.06098605897668817,0.23840424618850253,0.11922997868295414,0.10180691803526273,104,-8,0.11301120300359706,1
0.39563855932580183,0.3867137222385629,0.5822791030202203,0.7678860793246841,130,0,0.4021140595144325,2
0.6181532776871149,0.631574594818594,0.5899841374412387,0.6741522958294618,169,30,0.706353971075967,3
0.2816275384471295,0.40526260814823833,0.38167429870366165,0.3875826033677042,125,2,0.2676394314294354,4
0.9747762174972796,0.9760256411775606,0.742281430996873,0.41669836837572044,154,6,0.3839255611019582,0
0.121456711782607,0.11651067099472719,0.06639573625382814,0.05622231995396227,99,-6,0.14942646885576816,1
0.45386871479773444,0.5552746148555822,0.5274031894843051,0.8075056753022731,143,2,0.311540618592592,2
0.6464837668083668,0.8900122427244088,0.5143854269607346,0.6636437014209495,172,20,0.8886320039577107,3
0.41558848319606184,0.302964035181184,0.4641053145330683,0.2563105095883047,133,2,0.25354112709835347,4
0.8638161879246359,0.9040546436603571,0.7464677331322624,0.4483088859770161,157,7,0.3579606645566668,0
0.16634352536897945,0.10123262265005983,0.1509426358580529,0.194081546438843,101,-8,0.24438968575883596,1
0.5133711002605618,0.37134185993197455,0.5272752123478258,0.8854754509542231,120,7,0.36336052251660583,2
0.6848624609955443,0.7574089432335489,0.6577007330307174,0.6058237568880108,178,19,0.6825301447538104,3
0.2729090361227975,0.421544027973749,0.4709065675683117,0.37437522965765296,122,1,0.250694980396618,4
0.7662468621032583,0.8781747238679929,0.7475616046079172,0.5636458590737967,150,6,0.41748344539976023,0
0.1557950755700106,0.19604702018437692,0.17727353054142886,0.11136677116470689,99,-9,0.22807909916402017,1
0.49861154044233374,0.42161299145275694,0.40485421018735185,0.8425798521384771,121,2,0.4315118875513349,2
0.6626296258693565,0.7034885983607062,0.6399393044284002,0.7998507859772592,173,17,0.8891969486236395,3
0.4383025430672797,0.37737547177075814,0.3615453261956757,0.3857077775963834,126,4,0.35796574042925045,4
0.989522756947075,0.8372912106706647,0.8245079476663804,0.32040145230851313,153,5,0.4165399458740954,0
0.1636197275346079,0.24972212045819536,0.07835794926816622,0.09193029866052854,97,-5,0.10891408732798916,1
0.5626368766731888,0.5673416573956307,0.5421994766043027,0.8486456038792528,142,0,0.4969296078022947,2
0.628095204202144,0.7732032999512872,0.5710508458630135,0.7656982180666628,179,30,0.6654640573124703,3
0.4331442091042008,0.43387846246926876,0.3731176234591936,0.27865390051473116,121,4,0.3221614631933201,4
0.9374600867285856,0.8570586081900411,0.7284168410707087,0.3015259370890083,158,10,0.34946132701505195,0
0.18267620145288033,0.11406916702314901,0.12267409050674453,0.14321180706853145,96,-14,0.2234048707824067,1
0.5157564807185268,0.5439324999576788,0.4344402658870453,0.8827367406177987,120,2,0.3781294915918628,2
0.8549559797017889,0.6377499605155275,0.5316813213818286,0.6206707249781662,168,21,0.7515266656911663,3
0.34076686960340746,0.25122727937629347,0.4161535433083993,0.3202317225902886,135,3,0.2908695437503193,4
0.8732333025542405,0.8876596833142262,0.851701027576568,0.48175221871963014,154,6,0.39094359529554873,0
0.16597291404235326,0.22972201221684707,0.16729127887288994,0.07667603219440264,105,-14,0.16165104424868112,1
0.5994501359839894,0.33650479748392476,0.4190262800699478,0.999583929565178,140,2,0.42145517758214235,2
0.7273365821951725,0.6778707069962822,0.5933419910721258,0.6286808958368995,166,27,0.6086181222960292,3
0.335557601202328,0.2765334513941194,0.4628569370664052,0.3388354570518294,129,3,0.37652436667378353,4
0.820675751345834,0.8400919632816967,0.9136802022680341,0.5088905507783579,146,11,0.4014613868676331,0
0.077746951416527,0.12576545388060573,0.1947397623578198,0.11206917834137159,103,-8,0.14774377014430415,1
0.544270454664485,0.376433121443054,0.5047850896549113,0.9908432111594409,124,6,0.3377983240854532,2
0.6101494272200253,0.877246075334289,0.6439361472924696,0.7244880752997698,172,28,0.8792707623748285,3
0.37337844196735803,0.4193041559615367,0.31497589544769006,0.35908986603047327,131,-1,0.323637250983566,4
0.7867519250820962,0.9563656507823858,0.9936288226244011,0.4820909274053855,152,8,0.3847494048575526,0
0.19032372324377983,0.19087696292205253,0.08616919285541808,0.13633789576698965,100,-6,0.1929592837177117,1
0.3423284817275036,0.4468737302667629,0.4417849393950412,0.9926814767954747,120,6,0.3518983660995565,2
